idCliente;idRegiao;primeiroNome;nomeMeio;ultimoNome;dataNascimento;estadoCivil;sexo;email;endereco;telefone
12103;348;Chloe;C;White;1960-10-08;M;F;chloe45@adventure-works.com;9312 Virginia Hills Drive;432-555-0119
12104;352;Mariah;J;Ross;1960-01-08;M;F;mariah8@adventure-works.com;1698 10th Avenue;129-555-0115
12105;385;Abigail;R;Foster;1954-11-13;S;F;abigail68@adventure-works.com;9849 Santa Fe Court;156-555-0118
12106;59;Isaiah;NULL;Baker;1955-12-06;M;M;isaiah31@adventure-works.com;8868 Sudan Loop;504-555-0174
12107;69;Nathan;M;Gonzales;1961-08-11;M;M;nathan13@adventure-works.com;5616 Bayside Way;459-555-0188
12108;627;James;C;Walker;1961-02-19;M;M;james96@adventure-works.com;9142 Altura Drive;314-555-0135
12109;641;Morgan;W;Foster;1955-09-17;S;F;morgan85@adventure-works.com;5537 Broadway;118-555-0119
12110;302;Bianca;Y;Guo;1955-08-03;M;F;bianca14@adventure-works.com;2745 Mt. Dias Blvd.;613-555-0188
12111;322;Jacqueline;NULL;Gonzales;1956-02-01;M;F;jacqueline18@adventure-works.com;1899 Trail Way;128-555-0122
12112;337;Arianna;NULL;Henderson;1955-12-07;M;F;arianna5@adventure-works.com;5283 Dumbarton Drive;218-555-0142
12113;51;Nathan;B;Hughes;1968-02-16;M;M;nathan7@adventure-works.com;1771 Coastal Blvd.;334-555-0173
12114;53;Charles;I;Richardson;1957-05-06;M;M;charles58@adventure-works.com;5466 Kaitlin Pl.;385-555-0136
12115;543;Chloe;R;Richardson;1956-08-07;S;F;chloe55@adventure-works.com;7563 Florencia;890-555-0130
12116;547;Amanda;E;Gray;1956-08-21;S;F;amanda15@adventure-works.com;4701 Mt. Dell Drive;361-555-0183
12117;637;Cameron;NULL;Yang;1957-01-30;M;M;cameron23@adventure-works.com;2672 Pansy Dr.;743-555-0192
12118;298;Miguel;L;Sanchez;1967-07-23;M;F;miguel72@adventure-works.com;5648 California St.;384-555-0123
12119;299;Keith;L;Raje;1956-11-28;M;M;keith17@adventure-works.com;9216 Sandy Way;143-555-0184
12120;618;Xavier;D;Simmons;1958-01-08;M;M;xavier55@adventure-works.com;2837 Redhead Way;710-555-0143
12121;545;Logan;H;Wilson;1958-03-25;S;M;logan58@adventure-works.com;6928 Toyon Dr.;999-555-0111
12122;68;Destiny;W;Coleman;1958-06-17;M;F;destiny54@adventure-works.com;8713 Live Oak Avenue;446-555-0114
12123;275;Wesley;A;Liang;1963-12-12;M;M;wesley16@adventure-works.com;6048 Nightingale Drive;1 (11) 500 555-0143
12124;192;Brandi;D;Gill;1962-08-08;S;F;brandi13@adventure-works.com;8, rue de l´Avenir;1 (11) 500 555-0115
12125;149;Diana;NULL;Ortega;1962-07-12;M;F;diana21@adventure-works.com;Postfach 22 99 99;1 (11) 500 555-0184
12126;247;Tammy;NULL;Raman;1963-05-18;M;F;tammy13@adventure-works.com;5760 Las Palmas;1 (11) 500 555-0196
12127;186;Grace;NULL;Davis;1962-06-13;M;F;grace4@adventure-works.com;8188, rue Lamarck;1 (11) 500 555-0178
12128;123;Kristy;E;Munoz;1967-12-13;M;F;kristy7@adventure-works.com;Altendorfer Straße 903;1 (11) 500 555-0146
12129;158;Wendy;V;Alvarez;1962-03-21;M;F;wendy5@adventure-works.com;Wertheimer Straße 899;1 (11) 500 555-0118
12130;151;Suzanne;NULL;Zhou;1962-02-09;S;F;suzanne10@adventure-works.com;Nonnendamm 6599;1 (11) 500 555-0119
12131;186;Randall;M;Dominguez;1961-04-15;M;M;randall14@adventure-works.com;244, rue des Rosiers;1 (11) 500 555-0136
12132;224;Kaitlyn;J;Henderson;1961-05-18;M;F;kaitlyn72@adventure-works.com;2222, rue Ste-Honoré;1 (11) 500 555-0154
12133;242;Colleen;C;Xie;1961-06-24;M;F;colleen27@adventure-works.com;8976 E Leland;1 (11) 500 555-0175
12134;269;Hector;L;Alonso;1966-09-19;M;M;hector6@adventure-works.com;5276 Whitehall Drive;1 (11) 500 555-0153
12135;316;Fernando;W;Taylor;1962-10-09;M;M;fernando9@adventure-works.com;7386 Rolph Park Drive;672-555-0169
12136;49;Blake;NULL;Turner;1938-05-08;M;M;blake41@adventure-works.com;7509 San Cristobal;406-555-0125
12137;347;Jack;NULL;Green;1938-05-04;M;M;jack51@adventure-works.com;1224 Shoenic;433-555-0195
12138;536;Colin;NULL;Jai;1939-05-26;M;M;colin34@adventure-works.com;3874 Claudia Court;779-555-0111
12139;609;Franklin;NULL;Yang;1944-03-11;M;M;franklin5@adventure-works.com;4824 Discovery Bay;390-555-0195
12140;71;Oscar;A;Russell;1970-09-08;S;M;oscar6@adventure-works.com;2174 Pacheco St.;616-555-0156
12141;536;Kaitlyn;B;Lee;1976-09-16;S;F;kaitlyn45@adventure-works.com;4179 Maureen Lane;936-555-0110
12142;545;Gabriella;NULL;Torres;1981-07-02;S;F;gabriella11@adventure-works.com;4790 Curletto Drive;989-555-0133
12143;632;Logan;K;Turner;1971-05-13;M;M;logan31@adventure-works.com;2803 Fawn Glen Circle;178-555-0116
12144;632;Kelly;NULL;Jenkins;1971-05-10;M;F;kelly11@adventure-works.com;4511 Gathering Court;131-555-0124
12145;644;Brandon;NULL;Butler;1976-09-30;M;M;brandon11@adventure-works.com;5979 Meadowbrook Drive;120-555-0143
12146;311;Xavier;NULL;Thomas;1971-01-11;S;M;xavier8@adventure-works.com;5139 The Trees Dr;349-555-0116
12147;50;Taylor;NULL;Patterson;1970-06-27;M;F;taylor35@adventure-works.com;5029 Blue Ridge;415-555-0170
12148;548;Gabrielle;A;Morris;1970-06-05;S;F;gabrielle1@adventure-works.com;8553 R St.;458-555-0132
12149;552;Bailey;A;Scott;1975-06-21;M;F;bailey33@adventure-works.com;560 Highland Drive;549-555-0199
12150;316;Logan;M;Wang;1975-08-09;M;M;logan24@adventure-works.com;3328 North Wateroak Ct;606-555-0158
12151;335;Steven;M;Kelly;1969-11-09;M;M;steven12@adventure-works.com;8625 Olive Ave.;582-555-0134
12152;335;Adrian;K;Ramirez;1975-03-23;M;M;adrian9@adventure-works.com;1461 Dantley Way;728-555-0143
12153;348;Kaitlyn;M;Bailey;1962-03-15;S;F;kaitlyn54@adventure-works.com;4836 Stratton Circle;848-555-0159
12154;71;Hailey;M;Adams;1967-07-21;S;F;hailey55@adventure-works.com;4594 Rose Dr.;906-555-0157
12155;648;Gabriella;NULL;Lopez;1967-10-12;S;F;gabriella44@adventure-works.com;6096 Fraga Court;108-555-0196
12156;301;Bonnie;NULL;Raji;1939-07-12;M;F;bonnie27@adventure-works.com;359 Pleasant Hill Rd;409-555-0193
12157;336;William;NULL;White;1940-03-21;M;M;william8@adventure-works.com;5984 Mt. Whitney Dr.;544-555-0147
12158;66;Kyle;NULL;Phillips;1979-10-18;M;M;kyle36@adventure-works.com;6133 Elderwood Dr.;406-555-0176
12159;71;Kaitlyn;A;Scott;1974-11-10;M;F;kaitlyn11@adventure-works.com;8378 B Avenue I;801-555-0114
12160;536;Jaclyn;NULL;Zhang;1969-05-23;S;F;jaclyn0@adventure-works.com;4364 Viera Avenue;819-555-0110
12161;648;Alexandria;NULL;Rogers;1974-03-04;M;F;alexandria40@adventure-works.com;7279 Michael Ln.;448-555-0119
12162;331;Luke;A;Mitchell;1974-12-16;S;M;luke43@adventure-works.com;7150 N. Broadway;150-555-0113
12163;368;Aaron;V;Wang;1969-03-04;S;M;aaron24@adventure-works.com;228 Rock Creek Way;648-555-0158
12164;372;Noah;E;Butler;1974-04-09;M;M;noah11@adventure-works.com;476 Bay Drive;426-555-0158
12165;51;Caleb;S;Flores;1967-12-10;M;M;caleb9@adventure-works.com;1256 American Beauty Dr;615-555-0157
12166;54;Jared;J;Rogers;1984-03-06;M;M;jared21@adventure-works.com;1261 Sierrawood Court;903-555-0191
12167;637;Sebastian;E;Stewart;1968-03-20;S;M;sebastian21@adventure-works.com;3307 Mt. Trinity Ct.;367-555-0118
12168;614;Hunter;NULL;Jackson;1966-08-09;M;M;hunter45@adventure-works.com;824 Gregory Drive;312-555-0147
12169;312;Abigail;NULL;Howard;1972-11-12;S;F;abigail16@adventure-works.com;6490 El Camino;197-555-0113
12170;325;Sara;T;Reed;1972-01-04;M;F;sara22@adventure-works.com;7884 Power Ave.;653-555-0182
12171;335;Alyssa;E;Cooper;1972-01-31;S;F;alyssa35@adventure-works.com;9584 Logan Ct;491-555-0143
12172;345;Eduardo;E;Alexander;1972-03-01;S;M;eduardo62@adventure-works.com;2878 Bounty Way;313-555-0148
12173;345;Dalton;L;Edwards;1967-03-12;M;M;dalton44@adventure-works.com;4588 Morgan Territory Road;745-555-0145
12174;374;Charles;NULL;Phillips;1966-11-04;M;M;charles42@adventure-works.com;2499 Wilke Drive;184-555-0111
12175;368;Luke;A;Powell;1966-09-09;S;M;luke27@adventure-works.com;4591 Camino Peral;678-555-0111
12176;548;Cody;A;James;1966-11-12;S;M;cody0@adventure-works.com;677 Riveria Way;676-555-0184
12177;59;Kevin;S;Campbell;1960-09-23;S;M;kevin44@adventure-works.com;1468 Napa St.;929-555-0135
12178;547;Ethan;NULL;Shan;1959-11-08;M;M;ethan27@adventure-works.com;9551 Jones Rd;168-555-0113
12179;543;Alexis;M;Jones;1941-04-08;S;F;alexis3@adventure-works.com;5925 Rain Drop Circle;982-555-0141
12180;536;Holly;L;Mehta;1942-03-17;S;F;holly13@adventure-works.com;1565 W. Lake Dr.;123-555-0127
12181;352;Katelyn;A;Sanders;1942-02-18;M;F;katelyn2@adventure-works.com;2334 Brandywine Way;417-555-0163
12182;49;Erin;NULL;Torres;1966-06-06;M;F;erin8@adventure-works.com;8700 Gloria Terrace;402-555-0198
12183;66;Emily;NULL;Robinson;1966-04-25;M;F;emily19@adventure-works.com;2627 Sandview Dr.;796-555-0138
12184;546;Isaiah;R;Perez;1966-06-07;M;M;isaiah26@adventure-works.com;7243 St. George Dr.;164-555-0121
12185;648;Kaitlyn;R;Patterson;1966-01-24;S;F;kaitlyn77@adventure-works.com;3732 Camino Norte;299-555-0110
12186;299;Bryant;P;Srini;1971-05-09;S;M;bryant8@adventure-works.com;9854 Martindale Drive;949-555-0125
12187;300;Ruben;NULL;Subram;1966-01-19;M;M;ruben14@adventure-works.com;9058 East 23rd Street;504-555-0163
12188;307;Ashley;J;Thomas;1965-11-20;S;F;ashley11@adventure-works.com;5071 Almaden Dr.;190-555-0190
12189;338;Sophia;NULL;Wright;1971-02-15;M;F;sophia18@adventure-works.com;832 Bellows Ct.;612-555-0166
12190;361;Justin;NULL;Gonzales;1966-06-16;S;M;justin14@adventure-works.com;9163 Hilltop Road;801-555-0176
12191;383;Melissa;NULL;Washington;1965-04-06;M;F;melissa8@adventure-works.com;4091 Silver Oaks Place;275-555-0122
12192;609;Jocelyn;G;Hayes;1960-05-25;S;F;jocelyn22@adventure-works.com;9611 Hudson Ave;936-555-0125
12193;56;Caleb;M;Simmons;1959-08-04;S;M;caleb12@adventure-works.com;7450 Olivera Rd;164-555-0159
12194;361;Destiny;E;Foster;1959-01-14;S;F;destiny64@adventure-works.com;4655 Shuey Ave;698-555-0118
12195;343;Erin;NULL;Morris;1970-05-20;S;F;erin22@adventure-works.com;5265 11th Ave.;148-555-0168
12196;68;Alexis;A;Miller;1959-03-07;S;F;alexis5@adventure-works.com;6600 Court Street;615-555-0111
12197;339;Adam;W;Hernandez;1958-07-15;M;M;adam47@adventure-works.com;11 Sunrise Drive;678-555-0162
12198;545;Noah;NULL;Scott;1958-08-14;M;M;noah42@adventure-works.com;1305 Willbrook Court;208-555-0130
12199;644;Christina;NULL;Richardson;1957-11-05;S;F;christina7@adventure-works.com;5279 East L Street;474-555-0152
12200;310;Rafael;B;Sharma;1943-01-20;M;M;rafael33@adventure-works.com;1693 C Northwood Dr;717-555-0111
12201;302;Mindy;D;Yuan;1944-02-03;M;F;mindy11@adventure-works.com;66, avenue du Québec;335-555-0116
12202;66;Xavier;A;Ross;1943-11-22;M;M;xavier45@adventure-works.com;8818 Gentrytown Dr.;982-555-0113
12203;60;Zachary;NULL;Hughes;1943-09-03;M;M;zachary10@adventure-works.com;7600 Showtime Court;136-555-0183
12204;536;Bradley;NULL;Jai;1943-08-02;M;M;bradley13@adventure-works.com;9847 Galloway Dr.;598-555-0176
12205;301;Madison;J;Long;1944-03-31;S;F;madison45@adventure-works.com;4643 Elkwood Dr.;705-555-0113
12206;337;Sierra;J;Parker;1944-10-09;M;F;sierra7@adventure-works.com;9593 Power Ave.;220-555-0129
12207;618;Samuel;J;Hill;1945-12-18;S;M;samuel42@adventure-works.com;1637 Kingston Pl.;125-555-0172
12208;609;Dominique;A;Sanchez;1945-08-18;M;F;dominique17@adventure-works.com;3043 Gregory Dr.;230-555-0175
12209;298;Mindy;NULL;Jai;1945-12-24;M;F;mindy16@adventure-works.com;7559 Worth Ct.;520-555-0110
12210;247;Alan;A;He;1984-03-24;M;M;alan22@adventure-works.com;1374 Wightman Lane;1 (11) 500 555-0116
12211;206;Victor;C;Romero;1985-02-23;M;M;victor10@adventure-works.com;3355, rue de Longchamp;1 (11) 500 555-0198
12212;209;Shawna;J;Xie;1974-11-16;M;F;shawna3@adventure-works.com;71, avenue Reille;1 (11) 500 555-0134
12213;159;Alejandro;NULL;Lal;1974-01-29;M;M;alejandro35@adventure-works.com;Reiherweg 5;1 (11) 500 555-0117
12214;243;Julie;H;Raje;1968-03-19;M;F;julie19@adventure-works.com;3886 Delta View Ln.;1 (11) 500 555-0159
12215;254;Karla;T;She;1968-06-12;M;F;karla0@adventure-works.com;2846 Veronica Ct.;1 (11) 500 555-0122
12216;258;Gerald;NULL;Rodriguez;1967-09-30;M;M;gerald5@adventure-works.com;2608 Elm Rd.;1 (11) 500 555-0120
12217;209;Kyle;NULL;Roberts;1966-12-31;M;M;kyle34@adventure-works.com;611bis, rue des Peupliers;1 (11) 500 555-0169
12218;124;Mitchell;J;Xu;1967-05-26;M;M;mitchell4@adventure-works.com;Celler Weg 4030;1 (11) 500 555-0136
12219;188;Kurt;NULL;Nara;1977-10-08;M;M;kurt17@adventure-works.com;1584 S. Forest Hill;1 (11) 500 555-0187
12220;217;Virginia;C;Sara;1966-07-16;M;F;virginia12@adventure-works.com;470, rue de Linois;1 (11) 500 555-0186
12221;208;Brandi;NULL;Ruiz;1966-07-09;M;F;brandi2@adventure-works.com;11, rue Saint Denis;1 (11) 500 555-0113
12222;248;Jenny;K;Xu;1966-09-17;M;F;jenny14@adventure-works.com;3156 Crystal Avenue;1 (11) 500 555-0158
12223;166;Felicia;NULL;Vazquez;1966-08-19;M;F;felicia14@adventure-works.com;Postfach 8 22 99;1 (11) 500 555-0174
12224;243;Tristan;NULL;Henderson;1941-03-17;M;M;tristan5@adventure-works.com;3431 Wilton Pl.;1 (11) 500 555-0157
12225;173;Kathleen;G;Ortega;1964-05-01;M;F;kathleen21@adventure-works.com;Celler Weg 504;1 (11) 500 555-0178
12226;120;Faith;A;Ward;1968-04-06;M;F;faith31@adventure-works.com;Am Gallberg 24;1 (11) 500 555-0185
12227;241;Kelsey;W;Raje;1963-02-08;M;F;kelsey13@adventure-works.com;8031 Pinon Dr.;1 (11) 500 555-0135
12228;125;Mayra;D;Martinez;1963-02-23;M;F;mayra17@adventure-works.com;Husemann Straße 9574;1 (11) 500 555-0147
12229;149;Kari;NULL;Gomez;1962-05-17;M;F;kari22@adventure-works.com;Pappelallee 123;1 (11) 500 555-0146
12230;132;Wesley;NULL;Zheng;1961-08-11;M;M;wesley19@adventure-works.com;Krönerweg 49;1 (11) 500 555-0126
12231;161;Isabelle;C;Patterson;1960-09-15;S;F;isabelle9@adventure-works.com;Wasserstr 6999;1 (11) 500 555-0155
12232;160;Sean;E;Hernandez;1960-10-11;S;M;sean51@adventure-works.com;Holzstr 7555;1 (11) 500 555-0119
12233;254;Jerry;D;Yuan;1960-11-05;M;M;jerry7@adventure-works.com;136 Balboa Court;1 (11) 500 555-0163
12234;211;Clarence;L;Zeng;1959-08-25;M;M;clarence15@adventure-works.com;790, quai de Grenelle;1 (11) 500 555-0126
12235;235;Donna;NULL;Rai;1949-05-22;M;F;donna15@adventure-works.com;2957 Tri-state Avenue;1 (11) 500 555-0127
12236;132;Kendra;H;Gill;1946-12-04;M;F;kendra13@adventure-works.com;Potsdamer Straße 929;1 (11) 500 555-0193
12237;133;Ruth;NULL;Madan;1952-05-07;M;F;ruth12@adventure-works.com;Carlsplatz 1;1 (11) 500 555-0121
12238;172;Monica;NULL;Raman;1952-07-24;M;F;monica12@adventure-works.com;Hochstr 2777;1 (11) 500 555-0113
12239;254;Alberto;NULL;Ramos;1947-11-29;M;M;alberto17@adventure-works.com;4776 Kentucky Drive;1 (11) 500 555-0156
12240;8;Clayton;D;Sharma;1986-06-03;S;M;clayton27@adventure-works.com;9429 Geraldine Dr;1 (11) 500 555-0188
12241;19;Kristine;NULL;Sandberg;1985-05-05;S;F;kristine21@adventure-works.com;6141 Race Road;1 (11) 500 555-0182
12242;29;Gilbert;NULL;Liang;1984-08-03;S;M;gilbert14@adventure-works.com;4882 Darlene Drive;1 (11) 500 555-0195
12243;34;Kristy;NULL;Rubio;1985-11-15;S;F;kristy19@adventure-works.com;1527 St. John Lane;1 (11) 500 555-0180
12244;14;Amy;C;Huang;1986-05-22;M;F;amy13@adventure-works.com;7806 Reliez Valley Ct.;1 (11) 500 555-0197
12245;14;Francisco;L;Gonzalez;1984-05-25;S;M;francisco20@adventure-works.com;626 Redlands Way;1 (11) 500 555-0118
12246;36;Shawn;NULL;Luo;1985-04-10;M;M;shawn8@adventure-works.com;6365 Sun View Way;1 (11) 500 555-0178
12247;3;Brandy;NULL;Raman;1985-04-16;S;F;brandy8@adventure-works.com;30 Rolling Green Circle;1 (11) 500 555-0142
12248;34;Devin;L;Taylor;1983-09-11;S;M;devin7@adventure-works.com;658 Coastal Blvd;1 (11) 500 555-0158
12249;8;Jessie;A;Cai;1984-03-15;M;M;jessie27@adventure-works.com;2429 Brown Street;1 (11) 500 555-0192
12250;20;Andrea;NULL;Collins;1982-10-06;S;F;andrea26@adventure-works.com;8946 Turning View;1 (11) 500 555-0151
12251;22;Troy;M;Suri;1982-10-07;M;M;troy0@adventure-works.com;5948 Seeno St.;1 (11) 500 555-0152
12252;21;Omar;L;Liu;1983-03-31;M;M;omar4@adventure-works.com;3199 Frayne Ct.;1 (11) 500 555-0183
12253;12;Jenny;L;Sun;1982-08-14;S;F;jenny15@adventure-works.com;6366 Dayton Court;1 (11) 500 555-0134
12254;222;Calvin;NULL;Deng;1948-08-25;S;M;calvin1@adventure-works.com;100, rue des Rosiers;1 (11) 500 555-0134
12255;180;Robyn;M;Alvarez;1978-01-30;S;F;robyn3@adventure-works.com;3, place de la République;1 (11) 500 555-0157
12256;212;Wendy;NULL;Ramos;1972-10-19;M;F;wendy16@adventure-works.com;11, avenue du Président-Kennedy;1 (11) 500 555-0125
12257;123;Ross;K;Ruiz;1966-10-04;M;M;ross22@adventure-works.com;Im Himmelsweg 89;1 (11) 500 555-0139
12258;144;Jamie;NULL;Li;1967-03-27;M;F;jamie5@adventure-works.com;Heideweg 1459;1 (11) 500 555-0188
12259;230;Cindy;R;Madan;1972-04-12;M;F;cindy7@adventure-works.com;1707 Ravenwood Dr.;1 (11) 500 555-0198
12260;236;Melinda;NULL;Romero;1972-05-01;M;F;melinda4@adventure-works.com;232 Pinnacle Drive;1 (11) 500 555-0174
12261;186;Kaitlin;NULL;Sanchez;1966-04-25;M;F;kaitlin19@adventure-works.com;8, rue de l´Esplanade;1 (11) 500 555-0188
12262;234;Morgan;J;Sanchez;1965-11-19;M;F;morgan47@adventure-works.com;6467 Buena Vista;1 (11) 500 555-0166
12263;259;Emmanuel;T;Garcia;1965-09-12;S;M;emmanuel13@adventure-works.com;6820 Montego;1 (11) 500 555-0115
12264;260;Bruce;NULL;Ashe;1976-08-16;S;M;bruce27@adventure-works.com;2720 Blue Ridge;1 (11) 500 555-0191
12265;219;Alan;NULL;Guo;1964-12-30;S;M;alan21@adventure-works.com;7, rue des Ecoles;1 (11) 500 555-0126
12266;160;Tiffany;NULL;Lin;1970-03-13;M;F;tiffany7@adventure-works.com;Marketplatz 775;1 (11) 500 555-0132
12267;211;Clifford;NULL;Garcia;1963-11-07;S;M;clifford13@adventure-works.com;219, rue Descartes;1 (11) 500 555-0164
12268;138;Edwin;NULL;Shan;1963-10-30;M;M;edwin33@adventure-works.com;Karl Liebknecht str 39;1 (11) 500 555-0177
12269;185;Warren;F;Zheng;1971-06-10;M;M;warren32@adventure-works.com;80, avenue de Malakoff;1 (11) 500 555-0156
12270;153;Ebony;NULL;Ramos;1966-03-09;S;F;ebony38@adventure-works.com;Rotthäuser Weg 11;1 (11) 500 555-0118
12271;251;Tyrone;C;Hernandez;1965-03-15;M;M;tyrone3@adventure-works.com;4839 Belle Dr;1 (11) 500 555-0181
12272;243;Justin;M;Alexander;1965-06-08;M;M;justin16@adventure-works.com;3101 Greendell Rd;1 (11) 500 555-0121
12273;121;Nelson;M;Carlson;1964-04-12;M;M;nelson17@adventure-works.com;Welt Platz 876;1 (11) 500 555-0133
12274;203;Javier;R;Torres;1976-03-25;S;M;javier6@adventure-works.com;82, cours Mirabeau;1 (11) 500 555-0119
12275;125;Adriana;NULL;Madan;1981-06-07;S;F;adriana8@adventure-works.com;Herzogstr 3998;1 (11) 500 555-0126
12276;123;Alisha;NULL;Shan;1976-01-10;M;F;alisha34@adventure-works.com;Buergermeister-ulrich-str 100;1 (11) 500 555-0190
12277;237;Beth;A;Ortega;1974-10-20;S;F;beth24@adventure-works.com;4698 Royal Oak Rd.;1 (11) 500 555-0194
12278;130;Meredith;NULL;Johnsen;1974-07-06;S;F;meredith28@adventure-works.com;Hochstr 8111;1 (11) 500 555-0115
12279;203;Mathew;NULL;Suarez;1975-12-19;M;M;mathew15@adventure-works.com;119, quai Paul Doumer;1 (11) 500 555-0117
12280;179;Theresa;H;Alvarez;1981-06-04;M;F;theresa1@adventure-works.com;33, allée des Princes;1 (11) 500 555-0131
12281;263;Janelle;NULL;Sanchez;1981-04-19;M;F;janelle17@adventure-works.com;9809 Baltic Sea Ct;1 (11) 500 555-0145
12282;276;Nicolas;S;Tang;1981-01-03;S;M;nicolas2@adventure-works.com;4909 Vine Lane;1 (11) 500 555-0130
12283;231;Todd;C;Zeng;1980-08-06;S;M;todd19@adventure-works.com;9215 Hamilton Ave.;1 (11) 500 555-0195
12284;233;Cristina;J;Beck;1980-09-28;M;F;cristina17@adventure-works.com;3249 Riverside Drive;1 (11) 500 555-0156
12285;221;Bethany;NULL;Chande;1975-05-28;S;F;bethany18@adventure-works.com;4855, rue des Ecoles;1 (11) 500 555-0130
12286;265;Nathan;M;Jenkins;1975-03-06;S;M;nathan2@adventure-works.com;3093 Roland Drive;1 (11) 500 555-0123
12287;241;Andre;E;Arun;1957-06-30;S;M;andre6@adventure-works.com;4398 Lakewood Court;1 (11) 500 555-0114
12288;265;Sara;A;Brooks;1984-09-17;M;F;sara2@adventure-works.com;2681 Black Walnut Ct.;1 (11) 500 555-0186
12289;269;Joseph;T;Taylor;1984-09-16;S;M;joseph15@adventure-works.com;6093 Midway Ct.;1 (11) 500 555-0138
12290;187;Kaylee;NULL;Morris;1973-10-23;S;F;kaylee15@adventure-works.com;9, quai de l´ Iton;1 (11) 500 555-0143
12291;115;Johnathan;E;Suri;1949-10-17;S;M;johnathan1@adventure-works.com;Heidestieg Straße 8664;1 (11) 500 555-0113
12292;229;Nicolas;R;Kumar;1955-03-21;M;M;nicolas5@adventure-works.com;5703 Rose Dr;1 (11) 500 555-0177
12293;233;Tammy;A;Garcia;1949-11-14;M;F;tammy15@adventure-works.com;5866 Orange St.;1 (11) 500 555-0164
12294;254;Shane;L;Kovar;1950-05-31;M;M;shane7@adventure-works.com;5194 Mendouno Dr;1 (11) 500 555-0186
12295;216;Dwayne;NULL;Gomez;1956-03-17;S;M;dwayne1@adventure-works.com;33, allée des Princes;1 (11) 500 555-0113
12296;211;Francisco;A;Sara;1961-08-11;M;M;francisco11@adventure-works.com;24, rue Descartes;1 (11) 500 555-0166
12297;131;Felicia;NULL;Blanco;1950-07-08;S;F;felicia15@adventure-works.com;Kurfürstenstr 599;1 (11) 500 555-0130
12298;171;Crystal;NULL;Zeng;1950-11-18;S;F;crystal1@adventure-works.com;Auf Der Steige 6;1 (11) 500 555-0184
12299;274;Walter;G;Serrano;1950-12-08;M;M;walter9@adventure-works.com;2761 Pinecreek Way;1 (11) 500 555-0176
12300;180;Adriana;L;Gonzalez;1952-01-15;S;F;adriana19@adventure-works.com;310, rue des Rosiers;1 (11) 500 555-0129
12301;223;Nichole;NULL;Nara;1952-06-03;S;F;nichole16@adventure-works.com;21, avenue de la Gare;1 (11) 500 555-0152
12302;131;Kevin;NULL;Coleman;1951-08-30;M;M;kevin9@adventure-works.com;Reiherweg 5;1 (11) 500 555-0167
12303;250;Kristi;NULL;Alvarez;1951-10-14;M;F;kristi1@adventure-works.com;3322 Haven Hill Drive;1 (11) 500 555-0111
12304;253;Alejandro;A;Zhou;1957-06-01;S;M;alejandro11@adventure-works.com;8089 Mariposa Ct.;1 (11) 500 555-0144
12305;234;Xavier;NULL;Bailey;1960-01-03;M;M;xavier83@adventure-works.com;6720 Bryce Dr.;1 (11) 500 555-0129
12306;120;Logan;A;Parker;1958-12-04;M;M;logan27@adventure-works.com;Wolfgangstraße 48;1 (11) 500 555-0125
12307;226;Brad;NULL;She;1960-05-12;M;M;brad1@adventure-works.com;12, rue Henri Gagnon;1 (11) 500 555-0136
